id	PT1_A.TAF1714_DE1	PT2_B.TAF1716.1_DE2	PT3_C.TAF1716.2_DE3	GC1_D.TAF1715_DE1	GC2_E.TAF1717.1_DE2	GC3_F.TAF1717.2_DE3
ENSG00000104687	1374	1583	1742	1220	1674	1283
ENSG00000104689	42	35	43	13	19	16
ENSG00000104691	159	161	163	135	201	128
ENSG00000104695	753	829	805	640	781	598
ENSG00000104714	194	240	300	200	310	223
ENSG00000104722	355	376	466	265	359	248
ENSG00000104723	1727	1778	1905	1246	1628	1344
ENSG00000104728	345	373	389	219	325	255
ENSG00000104731	251	263	259	184	259	161
ENSG00000104738	1655	1505	1696	851	1149	984
ENSG00000104755	6	5	3	6	9	3
ENSG00000104756	244	225	257	193	236	181
ENSG00000104760	4	1	5	1	6	2
ENSG00000104763	2808	2835	3398	2465	3040	2694
ENSG00000104765	2542	2780	2611	1834	2503	2026
ENSG00000104774	233	239	274	158	280	180
ENSG00000104783	10	1	7	3	7	4
ENSG00000104804	15	11	24	16	23	18
ENSG00000104805	1522	1977	1889	1476	1963	1418
ENSG00000104808	16	34	37	31	53	44
ENSG00000104812	705	872	913	631	860	655
ENSG00000104814	56	44	55	27	47	28
ENSG00000104818	4	0	1	0	3	4
ENSG00000104823	365	549	466	371	599	388
ENSG00000104824	2896	3260	3330	2057	3033	2265
ENSG00000104825	77	75	83	50	76	64
ENSG00000104826	14	5	8	5	7	2
ENSG00000104827	1	0	3	0	0	1
ENSG00000104833	98	108	92	75	62	74
ENSG00000104835	119	138	139	87	132	127
ENSG00000104848	13	2	17	6	10	25
ENSG00000104852	2986	3257	3156	2322	2946	2343
ENSG00000104853	415	538	587	427	652	439
ENSG00000104856	51	62	44	41	50	45
ENSG00000104859	359	366	378	248	332	255
ENSG00000104863	24	26	34	21	36	24
ENSG00000104866	280	386	348	237	342	230
ENSG00000104870	378	465	478	429	552	429
ENSG00000104872	632	700	737	486	648	526
ENSG00000104879	16	18	18	12	10	13
ENSG00000104880	46	69	57	37	61	32
ENSG00000104881	32	37	31	27	47	24
ENSG00000104883	27	37	30	24	42	28
ENSG00000104884	631	676	621	451	619	439
ENSG00000104885	464	619	542	393	510	449
ENSG00000104886	314	448	376	359	441	288
ENSG00000104888	13	9	30	7	21	12
ENSG00000104889	308	322	324	153	206	178
ENSG00000104892	20	34	35	22	49	25
ENSG00000104894	42	45	79	49	56	50
ENSG00000104897	290	299	315	217	273	194
ENSG00000104899	11	16	10	10	12	12
ENSG00000104901	35	26	34	26	33	24
ENSG00000104903	1	1	11	1	6	2
ENSG00000104904	1801	2200	2147	1425	1909	1516
ENSG00000104907	388	402	412	261	354	266
ENSG00000104915	236	274	306	198	268	202
ENSG00000104918	0	0	0	2	3	2
ENSG00000104921	10	1	15	4	8	7
ENSG00000104936	215	238	248	180	241	184
ENSG00000104938	56	106	76	36	45	31
ENSG00000104941	3	3	5	2	10	5
ENSG00000104946	230	264	267	186	240	190
ENSG00000104951	17	11	19	9	22	15
ENSG00000104953	62	107	94	95	122	65
ENSG00000104957	360	418	435	310	404	320
ENSG00000104960	2029	2241	2240	1329	1716	1493
ENSG00000104964	614	702	656	429	618	516
ENSG00000104967	18	20	24	11	14	16
ENSG00000104969	605	731	707	432	618	422
ENSG00000104970	5	5	9	2	13	14
ENSG00000104972	3	2	9	2	7	4
ENSG00000104973	346	383	383	287	303	318
ENSG00000104974	9	2	5	6	8	8
ENSG00000104976	95	137	128	107	130	110
ENSG00000104979	490	558	534	395	550	417
ENSG00000104980	345	457	431	292	413	300
ENSG00000104983	65	50	57	31	42	36
ENSG00000104998	120	151	148	110	159	119
ENSG00000105011	209	203	272	133	167	136
ENSG00000105048	66	61	86	71	84	65
ENSG00000105053	397	441	527	360	499	338
ENSG00000105058	934	1123	1107	716	1113	736
ENSG00000105063	535	642	617	411	516	441
ENSG00000105072	90	115	112	76	112	79
ENSG00000105085	76	86	97	73	99	70
ENSG00000105088	145	166	159	95	114	94
ENSG00000105122	7	4	9	10	4	6
ENSG00000105127	387	441	441	348	413	316
ENSG00000105131	81	70	73	34	55	38
ENSG00000105135	479	562	504	424	501	376
ENSG00000105136	354	355	377	233	326	238
ENSG00000105137	118	82	75	54	65	46
ENSG00000105141	8	3	10	7	20	10
ENSG00000105143	46	28	42	15	23	22
ENSG00000105146	13	16	20	7	22	12
ENSG00000105171	250	303	363	217	297	206
ENSG00000105173	128	134	126	68	68	59
ENSG00000105176	1211	1128	1430	868	1151	930
ENSG00000105185	657	764	675	423	580	455
ENSG00000105186	329	368	445	307	392	288
ENSG00000105193	1745	1867	1737	1106	1465	1181
ENSG00000105197	771	864	840	628	749	622
ENSG00000105198	1	0	3	4	4	5
ENSG00000105202	914	878	852	497	699	551
ENSG00000105204	263	379	353	262	321	278
ENSG00000105205	2	1	2	1	0	2
ENSG00000105219	18	13	13	9	8	10
ENSG00000105220	2140	2131	2260	1577	2162	1726
ENSG00000105221	1797	2001	1900	1512	1856	1470
ENSG00000105223	2056	2579	2433	1917	2398	1863
ENSG00000105227	127	120	121	72	96	69
ENSG00000105229	300	344	393	253	340	259
ENSG00000105245	93	89	111	68	82	81
ENSG00000105246	0	3	2	5	10	7
ENSG00000105248	175	170	169	137	210	117
ENSG00000105251	5	17	29	6	18	19
ENSG00000105254	496	545	545	391	550	399
ENSG00000105255	127	128	138	45	90	76
ENSG00000105258	174	239	211	145	232	167
ENSG00000105261	2	1	3	0	0	0
ENSG00000105270	525	620	703	339	466	405
ENSG00000105278	28	33	31	17	26	15
ENSG00000105281	437	356	363	243	266	218
ENSG00000105287	157	171	186	146	164	163
ENSG00000105289	98	128	129	106	157	115
ENSG00000105290	596	615	586	260	269	315
ENSG00000105298	170	209	198	137	185	119
ENSG00000105321	111	132	136	96	122	112
ENSG00000105323	2124	2283	2313	1417	2160	1600
ENSG00000105325	426	553	565	355	522	459
ENSG00000105327	61	66	58	52	51	43
ENSG00000105329	77	68	79	36	33	48
ENSG00000105339	187	207	180	135	182	135
ENSG00000105341	426	453	498	333	433	362
ENSG00000105352	1	0	1	0	4	4
ENSG00000105355	330	433	425	282	379	285
ENSG00000105357	13	8	26	9	30	32
ENSG00000105364	242	233	211	172	210	161
ENSG00000105366	5	1	4	4	2	3
ENSG00000105369	6	6	10	3	3	7
ENSG00000105370	19	15	14	6	15	12
ENSG00000105371	0	0	0	0	0	0
ENSG00000105372	9651	11239	9723	5591	6612	5999
ENSG00000105373	699	883	790	486	678	494
ENSG00000105374	1	3	5	0	4	6
ENSG00000105376	5	5	8	2	9	6
ENSG00000105379	365	480	478	446	609	402
ENSG00000105383	8	1	20	9	22	13
ENSG00000105388	3	2	7	0	11	1
ENSG00000105392	16	4	8	6	18	8
ENSG00000105393	304	322	297	222	323	222
ENSG00000105397	639	699	734	533	703	483
ENSG00000105398	2	1	4	3	5	3
ENSG00000105401	995	1050	1066	682	920	692
ENSG00000105402	425	524	533	405	478	347
ENSG00000105404	156	186	165	139	187	160
ENSG00000105409	12	42	47	7	19	26
ENSG00000105419	449	379	354	199	239	235
ENSG00000105426	2570	2958	2882	1724	2342	1848
ENSG00000105427	6	8	8	1	11	3
ENSG00000105428	0	0	0	0	0	0
ENSG00000105429	1237	1431	1401	955	1327	944
ENSG00000105438	1679	2018	1986	1368	1816	1411
ENSG00000105443	238	192	250	178	196	169
ENSG00000105447	288	333	354	206	302	227
ENSG00000105464	25	28	42	17	35	26
ENSG00000105467	2	4	6	4	5	0
ENSG00000105472	17	12	11	12	26	15
ENSG00000105479	74	82	92	125	175	76
ENSG00000105483	726	764	901	520	736	554
ENSG00000105486	860	900	950	564	821	583
ENSG00000105492	0	2	2	6	5	5
ENSG00000105497	233	199	267	196	222	197
ENSG00000105499	42	34	65	55	86	61
ENSG00000105501	4	2	12	8	9	3
ENSG00000105507	4	0	4	3	0	6
ENSG00000105509	1	3	3	3	7	2
ENSG00000105514	371	454	519	356	519	352
ENSG00000105516	165	205	177	87	127	103
ENSG00000105518	330	375	360	252	371	261
ENSG00000105519	174	192	182	135	180	132
ENSG00000105523	8	15	13	5	11	7
ENSG00000105538	43	31	39	25	31	36
ENSG00000105549	2	1	2	2	0	0
ENSG00000105550	3	1	3	2	4	1
ENSG00000105552	529	577	626	435	596	488
ENSG00000105556	140	191	172	104	131	119
ENSG00000105559	301	268	292	139	225	180
ENSG00000105568	3550	4114	3846	2835	3413	2859
ENSG00000105576	1152	1152	1249	828	1189	867
ENSG00000105583	690	724	713	563	759	535
ENSG00000105605	4	2	10	6	4	2
ENSG00000105607	215	338	335	258	429	249
ENSG00000105609	6	5	12	4	8	4
ENSG00000105610	0	0	2	0	0	2
ENSG00000105612	103	129	101	69	104	78
ENSG00000105613	25	26	31	10	26	24
ENSG00000105617	65	70	76	46	82	49
ENSG00000105618	397	513	514	312	487	325
ENSG00000105619	121	131	121	93	121	93
ENSG00000105639	204	219	243	202	213	146
ENSG00000105640	5094	5987	5133	3192	3814	3310
ENSG00000105641	6	0	7	2	9	6
ENSG00000105642	209	191	222	121	123	112
ENSG00000105643	28	22	24	12	21	31
ENSG00000105647	439	506	499	387	584	410
ENSG00000105649	34	39	44	16	28	22
ENSG00000105650	24	18	25	11	19	17
ENSG00000105655	1524	1597	1364	745	673	786
ENSG00000105656	110	166	152	108	145	108
ENSG00000105662	229	225	213	142	225	162
ENSG00000105664	0	1	4	4	2	3
ENSG00000105668	1	2	6	3	7	3
ENSG00000105669	830	1074	876	679	770	644
ENSG00000105671	243	314	274	235	297	214
ENSG00000105672	10	8	9	6	9	7
ENSG00000105675	9	10	15	7	4	2
ENSG00000105676	300	314	357	258	343	232
ENSG00000105677	497	585	613	407	549	423
ENSG00000105679	2	3	2	4	3	4
ENSG00000105695	1	5	6	2	3	5
ENSG00000105696	11	13	19	10	9	4
ENSG00000105697	7	7	8	6	10	9
ENSG00000105698	563	600	675	399	548	395
ENSG00000105699	481	556	620	399	624	487
ENSG00000105700	377	359	419	239	363	284
ENSG00000105701	1098	1478	1294	858	1125	964
ENSG00000105705	381	445	430	343	410	315
ENSG00000105707	739	1245	1229	1014	1590	1032
ENSG00000105708	246	272	314	212	280	203
ENSG00000105711	34	21	26	19	16	19
ENSG00000105717	49	38	45	21	25	32
ENSG00000105722	942	1189	962	907	1103	831
ENSG00000105723	288	294	338	218	335	207
ENSG00000105726	465	517	532	352	510	353
ENSG00000105732	190	180	176	143	149	117
ENSG00000105737	121	144	186	126	127	144
ENSG00000105738	376	446	474	294	449	307
ENSG00000105750	269	254	282	190	218	189
ENSG00000105755	134	177	153	110	153	122
ENSG00000105767	740	944	856	659	934	696
ENSG00000105771	389	371	441	304	363	304
ENSG00000105778	1232	1263	1371	920	1181	877
ENSG00000105784	14	27	34	27	26	14
ENSG00000105793	533	471	665	423	550	424
ENSG00000105808	213	263	296	250	399	279
ENSG00000105810	1531	1276	1525	1027	1192	1026
ENSG00000105819	791	879	889	593	752	612
ENSG00000105821	362	398	385	216	316	221
ENSG00000105825	1565	1656	2315	1088	987	1141
ENSG00000105829	525	547	606	389	474	416
ENSG00000105835	1012	848	1132	689	875	684
ENSG00000105849	550	520	581	323	422	358
ENSG00000105851	6	0	12	4	7	2
ENSG00000105852	23	17	23	13	11	16
ENSG00000105854	1532	1533	1547	949	1198	998
ENSG00000105855	754	736	775	850	1171	749
ENSG00000105856	629	774	848	680	888	660
ENSG00000105865	185	202	191	150	199	132
ENSG00000105866	594	569	571	391	473	377
ENSG00000105875	1348	1565	1869	1402	1602	1273
ENSG00000105877	42	27	60	28	53	38
ENSG00000105879	661	733	730	517	620	538
ENSG00000105880	2	1	9	1	4	2
ENSG00000105887	2801	2859	3017	1952	2480	2147
ENSG00000105889	8	7	4	9	11	11
ENSG00000105894	270	242	246	250	382	215
ENSG00000105926	452	390	505	323	411	318
ENSG00000105928	150	133	145	85	127	88
ENSG00000105929	228	279	425	323	567	324
ENSG00000105939	755	754	934	637	850	712
ENSG00000105948	455	477	497	342	415	308
ENSG00000105953	1475	1793	1796	1428	1860	1291
ENSG00000105954	0	0	2	1	2	2
ENSG00000105963	40	40	53	30	39	34
ENSG00000105967	319	746	683	874	1690	1003
ENSG00000105968	2121	2254	2499	1602	2122	1677
ENSG00000105971	302	322	256	239	240	179
ENSG00000105974	25	15	29	15	19	13
ENSG00000105976	1940	2250	2504	1997	2965	2044
ENSG00000105982	49	42	50	37	26	36
ENSG00000105983	1059	1102	1228	760	962	797
ENSG00000105989	3	2	5	0	2	4
ENSG00000105991	22	32	33	15	22	18
ENSG00000105993	892	967	1127	597	911	725
ENSG00000105996	65	51	72	48	60	26
ENSG00000105997	196	251	225	192	244	193
ENSG00000106003	1695	1942	1980	1231	1042	1179
ENSG00000106004	412	430	448	323	425	305
ENSG00000106006	91	103	111	70	79	55
ENSG00000106009	653	737	657	486	512	452
ENSG00000106012	568	619	608	462	657	498
ENSG00000106013	25	19	15	16	16	7
ENSG00000106018	4	10	12	8	17	15
ENSG00000106025	2742	3027	3447	2451	3333	2820
ENSG00000106028	1040	1103	1128	715	917	724
ENSG00000106031	4	2	15	9	6	8
ENSG00000106034	163	188	161	158	191	145
ENSG00000106038	0	0	3	1	2	2
ENSG00000106049	692	974	978	676	1020	727
ENSG00000106052	1470	1625	1833	1270	1717	1336
ENSG00000106066	233	294	281	219	297	185
ENSG00000106069	89	75	100	69	96	76
ENSG00000106070	740	763	826	489	649	547
ENSG00000106077	290	372	398	355	457	300
ENSG00000106078	202	331	344	333	508	299
ENSG00000106080	449	434	520	298	426	324
ENSG00000106086	983	887	1128	563	820	612
ENSG00000106089	102	107	110	61	77	79
ENSG00000106100	80	78	93	52	93	69
ENSG00000106105	1206	1168	1304	845	961	807
ENSG00000106113	3	14	11	11	10	8
ENSG00000106123	130	113	167	87	122	95
ENSG00000106125	55	52	56	46	61	48
ENSG00000106128	5	1	5	3	10	2
ENSG00000106144	508	439	493	336	433	333
ENSG00000106153	1499	1861	1698	1251	1598	1300
ENSG00000106178	0	0	1	0	3	0
ENSG00000106211	462	587	516	507	581	435
ENSG00000106236	11	10	6	6	15	14
ENSG00000106244	1007	1128	1077	763	1005	732
ENSG00000106245	417	413	426	327	419	315
ENSG00000106246	93	86	78	63	80	81
ENSG00000106258	37	35	57	37	55	42
ENSG00000106261	1787	1742	2154	1269	2125	1493
ENSG00000106263	2341	2454	2372	1538	1951	1534
ENSG00000106266	205	258	229	166	230	146
ENSG00000106268	99	120	141	62	103	78
ENSG00000106278	35	34	49	37	47	40
ENSG00000106290	425	477	534	324	407	350
ENSG00000106299	986	1220	1283	967	1265	1061
ENSG00000106302	2	0	3	1	1	8
ENSG00000106304	2	2	3	1	8	4
ENSG00000106305	171	186	179	121	169	126
ENSG00000106327	13	16	29	13	17	20
ENSG00000106328	13	9	23	5	13	21
ENSG00000106330	54	69	68	39	73	67
ENSG00000106331	2	1	8	2	3	4
ENSG00000106333	97	82	111	98	131	88
ENSG00000106336	17	11	27	11	18	17
ENSG00000106341	5	63	83	2	14	22
ENSG00000106344	928	821	927	621	803	612
ENSG00000106346	399	440	521	331	395	316
ENSG00000106348	117	129	112	109	86	58
ENSG00000106351	85	82	81	52	109	69
ENSG00000106355	714	797	788	550	735	568
ENSG00000106366	7	3	21	2	12	13
ENSG00000106367	413	518	441	330	446	300
ENSG00000106384	6	17	12	9	34	12
ENSG00000106392	566	718	707	657	993	646
ENSG00000106397	337	385	377	292	393	286
ENSG00000106399	428	442	502	268	413	273
ENSG00000106400	423	531	522	351	541	359
ENSG00000106404	66	71	114	62	95	78
ENSG00000106410	2	2	4	1	1	5
ENSG00000106415	434	396	472	218	302	265
ENSG00000106436	0	0	1	0	1	3
ENSG00000106443	1134	881	1128	653	908	684
ENSG00000106459	153	183	157	124	138	126
ENSG00000106460	2162	2193	2609	1731	2324	1857
ENSG00000106462	557	595	644	292	467	370
ENSG00000106477	429	434	553	256	405	356
ENSG00000106479	216	226	227	168	232	177
ENSG00000106483	22	44	57	62	113	63
ENSG00000106484	2533	2449	2432	1685	2407	1837
ENSG00000106511	47	34	41	41	83	37
ENSG00000106524	322	382	373	263	358	307
ENSG00000106526	27	25	37	30	49	24
ENSG00000106536	50	52	66	45	70	59
ENSG00000106537	97	91	100	67	108	64
ENSG00000106538	211	259	277	172	197	189
ENSG00000106541	5	3	10	7	11	4
ENSG00000106546	166	209	214	225	303	187
ENSG00000106554	900	1015	1085	671	820	669
ENSG00000106560	0	2	3	3	5	3
ENSG00000106565	78	182	165	234	428	232
ENSG00000106571	304	288	279	149	181	159
ENSG00000106588	822	1062	937	1046	1353	1080
ENSG00000106591	957	1078	1195	864	1286	950
ENSG00000106603	974	1137	1170	771	1084	834
ENSG00000106605	406	519	466	325	521	372
ENSG00000106608	321	448	456	345	480	384
ENSG00000106609	1479	1498	1604	1039	1472	1149
ENSG00000106615	1082	1112	1102	718	838	767
ENSG00000106617	377	404	480	262	276	276
ENSG00000106624	1371	1321	1354	918	1117	973
ENSG00000106628	988	1143	1094	718	950	706
ENSG00000106631	7	9	9	3	7	2
ENSG00000106633	61	52	83	62	105	58
ENSG00000106635	237	246	243	182	216	165
ENSG00000106636	884	986	920	659	863	628
ENSG00000106638	577	550	608	395	504	380
ENSG00000106648	2	0	12	5	8	10
ENSG00000106665	496	498	486	237	365	285
ENSG00000106682	3771	4114	4006	2573	3523	2629
ENSG00000106683	490	503	477	310	380	316
ENSG00000106686	32	47	58	50	45	37
ENSG00000106688	72	118	125	150	357	187
ENSG00000106689	7	2	5	0	4	2
ENSG00000106692	657	615	675	448	621	484
ENSG00000106701	270	228	266	198	224	177
ENSG00000106714	47	60	86	64	68	49
ENSG00000106723	2009	2107	2193	1593	2141	1662
ENSG00000106733	185	188	189	123	173	150
ENSG00000106771	3136	3337	3766	2559	3236	2569
ENSG00000106772	285	346	339	284	360	255
ENSG00000106780	453	410	509	305	349	308
ENSG00000106785	45	47	71	39	61	36
ENSG00000106789	177	203	227	136	180	163
ENSG00000106799	1915	1975	2050	1309	1757	1373
ENSG00000106803	821	953	863	650	840	673
ENSG00000106804	191	219	246	137	231	166
ENSG00000106809	37	23	48	92	304	166
ENSG00000106819	8	4	13	8	7	4
ENSG00000106823	18	3	10	13	15	9
ENSG00000106829	699	687	619	446	701	479
ENSG00000106852	1	3	8	2	6	10
ENSG00000106853	1702	2176	2352	1732	2771	1815
ENSG00000106868	414	357	447	314	348	296
ENSG00000106927	26	26	39	23	39	31
ENSG00000106948	214	222	272	130	221	131
ENSG00000106952	1	4	7	1	6	7
ENSG00000106976	1410	1573	1822	1140	1284	1148
ENSG00000106991	39	35	50	34	43	34
ENSG00000106992	52	49	52	33	60	41
ENSG00000106993	292	289	321	239	297	236
ENSG00000107014	20	24	22	15	24	6
ENSG00000107018	4	6	7	6	7	4
ENSG00000107020	246	271	328	187	245	184
ENSG00000107021	429	476	469	350	450	370
ENSG00000107077	258	287	306	187	303	237
ENSG00000107099	35	45	52	38	109	52
ENSG00000107104	1374	1305	1321	869	1164	927
ENSG00000107105	27	44	102	10	20	39
ENSG00000107130	694	806	727	406	463	416
ENSG00000107140	193	188	209	123	161	142
ENSG00000107147	9	3	14	8	12	8
ENSG00000107159	4	5	16	5	5	8
ENSG00000107164	1095	1134	1218	823	990	753
ENSG00000107165	13	5	12	3	11	8
ENSG00000107175	341	404	434	294	417	297
ENSG00000107185	688	717	827	587	753	624
ENSG00000107186	1150	1015	1300	753	976	755
ENSG00000107187	1	1	2	3	5	3
ENSG00000107201	177	155	225	163	241	160
ENSG00000107223	1227	1489	1458	1044	1437	1068
ENSG00000107242	50	43	67	45	71	53
ENSG00000107249	222	266	269	233	260	209
ENSG00000107262	485	438	488	361	433	327
ENSG00000107263	630	638	646	424	562	397
ENSG00000107281	100	84	75	51	60	58
ENSG00000107282	22	30	26	15	38	23
ENSG00000107290	2128	2135	2456	1452	2077	1628
ENSG00000107295	15	21	18	16	32	26
ENSG00000107317	113	139	178	187	214	149
ENSG00000107331	646	774	734	517	510	508
ENSG00000107338	81	106	129	93	121	79
ENSG00000107341	1264	1378	1422	950	1155	977
ENSG00000107362	463	551	539	362	467	364
ENSG00000107371	302	344	369	257	299	244
ENSG00000107372	3008	3103	3281	2417	2832	2322
ENSG00000107404	420	508	450	330	380	280
ENSG00000107438	305	309	270	200	248	189
ENSG00000107443	657	587	664	422	464	425
ENSG00000107447	3	2	5	1	4	11
ENSG00000107485	109	156	171	142	175	156
ENSG00000107518	424	390	412	235	257	230
ENSG00000107521	379	457	412	290	374	317
ENSG00000107537	245	256	246	200	285	187
ENSG00000107551	521	658	661	528	753	531
ENSG00000107554	433	429	578	343	464	297
ENSG00000107560	2183	2550	2854	2102	2408	1969
ENSG00000107562	336	283	340	167	320	270
ENSG00000107566	462	443	521	317	514	373
ENSG00000107581	4432	3997	4649	2656	3832	2947
ENSG00000107593	8	10	19	13	10	11
ENSG00000107611	538	1389	1322	2433	4825	2121
ENSG00000107614	183	167	180	120	154	115
ENSG00000107625	883	926	1019	562	837	612
ENSG00000107643	937	891	1053	652	753	716
ENSG00000107651	858	880	984	662	894	672
ENSG00000107669	875	924	955	674	937	739
ENSG00000107672	407	479	451	288	369	316
ENSG00000107679	2690	2751	3411	2414	2989	2408
ENSG00000107719	140	132	103	55	70	42
ENSG00000107731	302	239	267	192	207	162
ENSG00000107736	47	42	62	34	47	44
ENSG00000107738	7	5	14	7	10	9
ENSG00000107742	705	652	591	467	620	522
ENSG00000107745	584	762	763	564	777	563
ENSG00000107758	474	412	517	326	418	368
ENSG00000107771	691	778	938	555	730	605
ENSG00000107779	2286	2035	2487	1362	1804	1576
ENSG00000107789	384	418	496	284	403	303
ENSG00000107796	49	41	32	16	34	30
ENSG00000107798	563	661	759	511	776	511
ENSG00000107807	3	2	8	1	7	2
ENSG00000107815	229	223	235	159	164	158
ENSG00000107816	813	992	924	701	738	596
ENSG00000107819	305	354	283	242	382	253
ENSG00000107821	118	112	124	63	70	64
ENSG00000107829	269	270	329	193	286	201
ENSG00000107831	135	106	146	53	70	51
ENSG00000107833	323	336	349	208	278	198
ENSG00000107854	1325	1378	1412	969	1149	1017
ENSG00000107859	5	1	1	5	13	2
ENSG00000107862	1065	1178	1190	893	1193	891
ENSG00000107863	1805	1542	1804	1127	1361	1167
ENSG00000107864	37	57	71	67	78	55
ENSG00000107872	37	50	41	26	41	35
ENSG00000107874	578	729	689	439	555	423
ENSG00000107882	291	329	361	199	344	244
ENSG00000107890	637	631	787	436	718	450
ENSG00000107897	656	664	700	529	686	495
ENSG00000107902	107	129	154	113	168	108
ENSG00000107929	1041	1115	1108	838	1007	752
ENSG00000107937	979	1012	971	576	815	604
ENSG00000107938	573	579	646	404	517	390
ENSG00000107949	831	845	951	488	763	574
ENSG00000107951	742	756	816	557	633	484
ENSG00000107954	6	6	14	4	8	7
ENSG00000107957	338	315	379	230	289	219
ENSG00000107959	960	1000	1009	727	908	753
ENSG00000107960	194	234	225	136	204	138
ENSG00000107968	181	181	205	109	155	119
ENSG00000107984	938	613	952	374	414	442
ENSG00000108001	51	96	98	46	183	76
ENSG00000108010	743	790	811	515	675	540
ENSG00000108018	64	58	71	44	72	54
ENSG00000108021	975	981	1140	793	978	733
ENSG00000108039	1303	1274	1268	884	1191	936
ENSG00000108055	1406	1438	1483	833	1139	907
ENSG00000108061	623	705	735	496	624	517
ENSG00000108064	1481	1544	1762	1169	1502	1194
ENSG00000108091	851	980	1087	715	941	758
ENSG00000108094	679	637	742	469	630	514
ENSG00000108100	1024	1109	1224	858	1161	833
ENSG00000108106	258	248	325	132	218	146
ENSG00000108107	2065	2520	2161	1586	1700	1487
ENSG00000108175	944	959	960	629	798	620
ENSG00000108176	205	153	149	91	74	113
ENSG00000108179	706	779	757	506	672	507
ENSG00000108187	228	375	386	567	926	516
ENSG00000108219	823	769	838	550	856	600
ENSG00000108231	58	35	47	13	27	18
ENSG00000108239	249	260	308	215	257	195
ENSG00000108242	1	3	2	11	8	12
ENSG00000108244	5	1	3	3	4	1
ENSG00000108255	11	6	9	1	7	1
ENSG00000108256	3556	3482	3901	2502	3015	2619
