id	Cb1	Cb2	Cb3	Cm1	Cm2	Cm3
ENSG00000130706	223.7	237.2	284.0	185.8	180.5	152.4
ENSG00000117069	94.9	87.8	82.9	131.6	106.7	149.9
ENSG00000089123	101.2	110.8	121.7	126.7	124.2	139.1
ENSG00000146376	573.5	425.2	626.7	123.6	124.7	119.7
ENSG00000148824	152.2	115.4	138.5	114.6	125.2	138.4
ENSG00000150779	299.1	305.2	370.7	305.7	294.0	420.2
ENSG00000104324	138.1	117.7	148.7	171.7	138.1	198.4
ENSG00000136869	131.3	160.3	209.6	107.6	101.0	112.2
ENSG00000153162	94.9	113.2	108.7	88.2	99.0	103.5
ENSG00000171858	4897.4	5516.8	5667.2	6149.3	6318.7	6753.0
ENSG00000009335	174.6	118.1	131.4	158.9	162.8	141.4
ENSG00000239264	185.4	350.5	282.4	549.3	532.4	517.2
ENSG00000149679	194.1	185.6	166.9	124.6	130.8	121.8
ENSG00000160401	112.5	101.1	103.4	119.1	106.2	116.2
ENSG00000180543	90.7	87.6	94.6	125.4	121.4	155.1
ENSG00000188428	432.5	348.5	484.3	313.0	364.0	436.9
ENSG00000108819	1195.9	597.7	673.0	743.7	679.3	678.5
ENSG00000137955	502.7	503.4	370.4	613.4	642.2	389.1
ENSG00000164715	524.2	514.4	504.5	329.3	301.7	292.8
ENSG00000005882	256.3	318.0	236.7	237.9	209.6	286.7
ENSG00000196284	206.3	206.7	133.1	200.0	289.6	267.0
ENSG00000162852	197.1	277.3	165.4	243.5	201.9	194.9
ENSG00000198901	294.6	402.8	274.0	184.8	172.6	174.3
ENSG00000143653	300.9	196.2	262.4	407.8	368.8	346.8
ENSG00000166965	141.8	176.8	143.9	208.0	262.8	151.5
ENSG00000101191	220.7	226.8	211.7	249.0	252.1	267.3
ENSG00000154822	104.2	153.6	110.0	124.0	116.6	121.6
ENSG00000136504	247.8	173.0	236.9	154.5	173.4	156.0
ENSG00000166510	94.1	87.7	88.5	87.8	89.1	84.3
ENSG00000143442	116.5	109.5	106.2	104.7	115.4	106.0
ENSG00000185950	94.3	107.8	106.2	336.3	309.2	177.4
ENSG00000121104	96.1	97.8	103.4	103.9	100.5	97.2
ENSG00000142544	109.2	101.7	113.9	95.3	109.9	112.6
ENSG00000196547	101.3	114.2	100.8	104.8	114.9	99.7
ENSG00000130813	167.7	114.2	112.3	107.5	104.7	113.7
ENSG00000074071	1235.7	1425.3	1728.0	1137.4	1334.1	1559.5
ENSG00000140836	146.3	119.8	135.1	282.5	341.5	286.6
ENSG00000172331	107.4	117.4	119.5	101.4	98.7	108.2
ENSG00000141664	160.9	275.2	138.6	194.7	198.1	143.9
ENSG00000143393	170.6	164.2	151.0	146.4	144.7	138.4
ENSG00000136895	96.7	98.3	100.2	134.0	139.4	126.1
ENSG00000143772	312.3	350.3	325.6	151.7	159.5	155.3
ENSG00000149658	637.0	398.5	591.7	629.2	612.9	659.5
ENSG00000167085	397.7	384.2	423.6	258.6	258.9	291.8
ENSG00000089177	101.0	103.0	121.3	184.6	200.4	201.5
ENSG00000187210	114.2	112.1	119.4	333.6	375.6	512.5
ENSG00000137411	227.6	272.1	395.2	350.2	347.7	277.0
ENSG00000136828	101.5	109.0	94.1	97.9	102.9	99.3
ENSG00000119777	182.5	119.6	141.2	114.3	129.4	118.9
ENSG00000119328	116.1	97.4	109.5	121.7	118.2	132.9
ENSG00000085382	324.0	342.4	289.5	288.8	287.3	266.9
ENSG00000119326	143.1	105.3	94.1	216.7	270.6	263.7
ENSG00000173113	109.8	110.0	115.9	98.5	90.0	97.4
ENSG00000167083	870.1	1034.1	983.9	123.7	104.4	115.3
ENSG00000143751	264.7	233.0	284.3	410.5	320.5	362.7
ENSG00000228474	732.7	722.7	863.7	544.2	514.9	507.8
ENSG00000080802	176.6	242.9	169.5	232.0	276.6	253.1
ENSG00000178078	445.5	397.6	277.8	94.2	98.4	92.4
ENSG00000198742	153.1	310.0	175.8	135.0	154.3	131.5
ENSG00000143434	95.7	116.0	107.9	115.8	108.3	103.4
ENSG00000143819	113.3	111.3	109.3	123.4	120.9	130.2
ENSG00000136059	96.7	89.4	95.1	87.6	89.1	88.7
ENSG00000112249	207.3	158.9	180.4	173.2	163.7	150.5
ENSG00000120733	555.2	573.1	457.8	848.8	874.5	785.1
ENSG00000143458	163.4	165.8	157.3	157.8	173.0	153.8
ENSG00000070159	90.3	89.1	92.1	133.9	121.7	119.4
ENSG00000204574	306.4	343.2	291.0	221.2	295.8	216.3
ENSG00000174417	93.2	91.9	97.8	84.6	87.0	88.1
ENSG00000155561	520.3	461.1	366.5	483.8	398.2	336.3
ENSG00000130812	149.0	106.8	118.8	99.6	99.4	101.3
ENSG00000161681	135.5	141.2	221.8	275.7	277.4	322.8
ENSG00000120526	133.4	119.6	120.0	122.3	123.1	149.6
ENSG00000162923	426.4	347.2	476.1	443.5	451.5	533.2
ENSG00000172197	124.8	93.6	94.4	93.5	97.0	97.5
ENSG00000241978	494.5	483.4	511.5	350.5	431.7	358.2
ENSG00000106245	545.7	601.9	695.0	375.3	363.5	373.4
ENSG00000167081	128.9	102.1	112.3	140.1	141.5	144.5
ENSG00000249222	659.9	548.0	849.6	488.2	460.4	626.5
ENSG00000143409	174.7	181.5	198.5	146.8	129.3	149.2
ENSG00000144674	120.7	177.2	116.8	137.0	178.5	112.5
ENSG00000101216	113.8	125.2	115.0	107.1	107.8	107.7
ENSG00000171451	163.5	174.1	150.7	186.6	186.5	195.6
ENSG00000135801	142.8	117.6	130.7	106.5	121.3	125.5
ENSG00000119487	411.8	374.4	364.1	332.8	283.5	349.0
ENSG00000161677	271.0	258.9	261.7	229.5	323.4	275.1
ENSG00000182742	119.7	97.1	137.4	96.1	86.1	98.7
ENSG00000241468	2129.8	2690.4	2000.4	1851.4	2100.5	2095.0
ENSG00000026036	109.1	107.3	112.7	101.4	116.7	98.8
ENSG00000111845	228.7	332.0	209.1	223.1	172.5	172.0
ENSG00000104447	256.6	186.0	150.5	312.8	240.8	237.9
ENSG00000146197	103.5	109.8	96.6	154.1	135.2	136.3
ENSG00000101246	172.0	148.2	179.6	171.6	153.1	156.6
ENSG00000086967	92.0	96.8	92.7	94.9	87.8	91.1
ENSG00000198121	178.3	327.3	232.2	2541.1	2596.5	3242.3
ENSG00000157680	115.0	115.4	111.2	131.4	126.6	124.2
ENSG00000103657	393.4	315.9	268.8	403.4	332.1	276.6
ENSG00000186628	96.3	100.2	106.3	89.6	90.2	93.3
ENSG00000107036	346.0	359.4	426.3	445.8	429.0	412.7
ENSG00000182158	389.6	347.5	379.5	625.5	582.2	514.4
ENSG00000235272	619.3	687.1	681.7	730.2	752.0	868.2
ENSG00000062822	272.1	261.3	256.1	152.1	149.4	154.5
ENSG00000163131	236.4	205.8	134.7	100.8	97.3	106.0
ENSG00000143753	1252.6	1436.9	1480.2	1136.7	973.7	1223.1
ENSG00000161980	406.6	345.4	496.5	528.8	611.4	639.4
ENSG00000136404	774.0	749.0	793.0	94.9	120.4	141.7
ENSG00000164758	204.6	387.0	273.3	224.3	222.9	211.9
ENSG00000143420	420.2	481.8	410.1	439.5	396.4	424.3
ENSG00000099849	105.3	111.6	99.3	123.1	122.8	112.0
ENSG00000082641	1183.8	1357.3	1204.1	1001.0	914.6	977.8
ENSG00000143384	2736.9	2839.1	2933.1	2363.1	1935.4	1622.0
ENSG00000135905	93.3	92.7	89.5	116.3	119.3	100.4
ENSG00000242616	196.9	197.6	219.3	437.5	418.5	658.5
ENSG00000130590	135.8	175.7	154.5	98.6	99.6	115.5
ENSG00000039523	253.8	217.4	228.4	119.4	113.8	111.9
ENSG00000196376	96.9	118.6	93.9	91.7	107.6	119.5
ENSG00000131016	349.5	384.4	229.8	906.5	862.6	836.6
ENSG00000198523	92.8	96.0	98.5	100.0	101.6	105.8
ENSG00000196850	941.6	1156.8	933.2	900.2	1102.3	902.5
ENSG00000070031	108.4	114.6	108.7	108.7	102.3	116.9
ENSG00000143502	114.3	169.4	132.8	235.7	237.8	213.4
ENSG00000188659	123.2	86.2	95.8	108.8	115.2	94.1
ENSG00000151164	135.0	95.7	98.4	112.4	99.3	94.7
ENSG00000138002	152.3	147.8	149.0	150.1	163.3	127.7
ENSG00000140598	123.3	146.0	136.4	124.4	127.9	127.9
ENSG00000189120	105.0	98.1	101.5	94.4	96.7	101.6
ENSG00000159208	128.5	122.9	105.0	95.8	98.6	90.4
ENSG00000010017	428.9	373.0	250.8	309.3	314.1	269.7
ENSG00000044090	448.0	475.7	465.9	502.0	531.6	509.6
ENSG00000148153	144.2	140.7	168.1	117.1	130.0	143.3
ENSG00000118292	1696.1	2154.6	1935.4	669.2	614.0	650.1
ENSG00000188869	108.5	99.8	102.2	105.2	94.5	98.9
ENSG00000169136	922.0	748.4	802.3	1794.0	1335.2	1510.5
ENSG00000157741	128.3	125.6	139.0	137.6	149.6	122.4
ENSG00000285253	167.7	149.7	141.1	193.2	193.3	165.8
ENSG00000006025	116.4	111.2	90.3	98.8	95.7	95.4
ENSG00000078699	129.8	127.5	127.0	135.0	134.2	131.7
ENSG00000117152	96.3	97.7	91.9	91.9	106.7	94.2
ENSG00000139178	96.2	100.6	99.8	106.5	97.7	106.3
ENSG00000118298	112.5	100.9	120.5	177.2	152.0	160.3
ENSG00000170632	1399.9	1490.8	1649.9	1231.7	1121.3	1154.4
ENSG00000197948	150.1	147.4	124.0	222.6	201.6	148.5
ENSG00000104946	113.7	119.6	122.9	115.0	104.9	117.8
ENSG00000008083	145.2	118.9	234.8	113.5	131.4	112.7
ENSG00000198933	191.4	216.0	184.2	145.4	166.4	147.9
ENSG00000139835	104.0	104.2	114.0	189.9	174.7	138.6
ENSG00000197498	234.0	206.5	289.4	255.5	266.7	348.9
ENSG00000059378	121.6	136.9	141.7	112.2	112.8	120.9
ENSG00000150401	233.6	266.5	241.3	307.7	353.3	323.0
ENSG00000204576	219.2	270.6	179.7	331.4	358.2	305.2
ENSG00000150403	112.9	119.4	120.1	133.3	137.2	129.5
ENSG00000135917	121.2	133.6	121.4	83.9	96.6	96.6
ENSG00000264522	134.1	140.9	143.3	119.3	128.2	124.8
ENSG00000177700	1666.9	1243.1	1962.8	1472.8	1393.5	1501.7
ENSG00000159164	98.3	97.1	110.1	94.8	107.1	103.8
ENSG00000274211	102.1	93.2	100.5	111.8	103.0	110.8
ENSG00000198176	951.4	677.5	646.6	986.8	885.3	797.4
ENSG00000155111	374.7	786.7	505.6	540.8	551.7	422.7
ENSG00000198929	108.3	111.5	129.0	95.0	91.7	101.5
ENSG00000101421	176.8	266.4	130.8	149.7	132.2	123.3
ENSG00000162745	104.7	113.5	106.6	178.4	182.2	221.7
ENSG00000136379	273.7	221.9	370.3	190.8	176.0	270.2
ENSG00000184497	98.3	91.7	101.3	94.8	96.1	93.2
ENSG00000146966	363.3	250.1	328.4	810.0	700.8	640.7
ENSG00000111671	101.6	119.8	120.0	106.2	117.7	107.2
ENSG00000168438	133.0	146.8	144.0	145.4	146.9	151.1
ENSG00000275023	210.8	127.4	140.9	114.8	112.3	109.5
ENSG00000101751	141.6	173.1	192.0	228.8	279.3	230.0
ENSG00000119431	118.9	133.6	126.7	106.4	108.4	108.2
ENSG00000120738	7031.2	7366.6	5994.1	7484.1	6814.2	8634.6
ENSG00000112367	103.0	96.4	135.3	101.4	93.4	110.0
ENSG00000130177	476.4	472.5	460.1	462.4	723.1	467.6
ENSG00000164379	1876.1	2494.2	2019.2	828.7	1096.8	768.8
ENSG00000181061	325.0	362.0	330.0	636.2	752.3	821.7
ENSG00000126461	105.7	147.7	88.5	92.1	99.7	94.9
ENSG00000137273	1337.6	2055.4	1692.6	2020.7	2142.8	1886.8
ENSG00000169062	433.0	403.1	413.0	338.2	376.8	366.5
ENSG00000265972	460.1	560.8	601.5	583.3	619.5	656.2
ENSG00000105926	145.7	115.7	153.1	281.5	218.4	371.5
ENSG00000126458	305.9	329.4	374.4	205.0	200.7	225.1
ENSG00000139718	833.1	579.3	847.2	1146.6	833.6	1136.7
ENSG00000101464	262.4	383.4	309.8	261.3	306.7	222.0
ENSG00000112742	177.1	213.7	139.0	119.2	128.6	111.2
ENSG00000078804	797.9	772.5	956.2	628.9	644.9	475.9
ENSG00000265241	192.2	164.6	139.5	223.9	252.1	276.7
ENSG00000112699	434.7	383.0	428.9	436.8	421.2	427.7
ENSG00000133812	407.8	355.9	384.5	323.6	317.6	288.3
ENSG00000248485	1193.5	923.0	863.5	189.1	156.6	192.0
ENSG00000198646	155.5	146.2	111.8	153.7	149.3	134.6
ENSG00000188352	173.2	115.5	149.0	197.9	163.9	172.5
ENSG00000002834	1032.9	963.9	1039.6	867.3	853.3	847.0
ENSG00000147364	163.3	188.7	175.1	155.4	142.4	162.4
ENSG00000164047	99.3	106.2	93.3	98.4	96.0	96.4
ENSG00000141258	109.8	113.3	101.7	104.1	108.5	102.8
ENSG00000086712	261.7	248.7	224.7	199.1	223.8	196.4
ENSG00000175727	105.3	108.3	121.7	143.6	127.8	120.1
ENSG00000167721	179.0	233.5	210.5	278.2	338.7	311.9
ENSG00000080546	430.3	435.1	529.6	302.6	296.8	433.0
ENSG00000119042	106.1	114.0	108.2	116.8	113.5	113.1
ENSG00000100991	242.7	157.1	214.9	168.9	162.7	151.9
ENSG00000055118	97.5	91.3	108.3	93.1	94.6	90.3
ENSG00000088298	165.2	160.5	161.2	107.0	108.2	115.2
ENSG00000196141	152.2	125.5	139.3	226.7	247.2	237.8
ENSG00000086300	107.0	108.3	94.4	162.9	136.5	163.7
ENSG00000174827	140.5	150.2	161.4	165.0	175.9	191.8
ENSG00000110328	122.5	133.9	141.3	138.1	104.7	108.7
ENSG00000181652	153.6	162.9	105.5	92.0	100.3	95.8
ENSG00000109762	213.5	268.4	277.6	183.6	200.1	214.5
ENSG00000070366	777.1	913.6	750.5	995.2	1048.7	756.6
ENSG00000137274	121.6	105.9	112.0	113.3	105.7	113.5
ENSG00000081087	214.4	170.6	182.7	166.4	144.5	175.7
ENSG00000213199	94.2	110.4	91.8	100.8	104.4	100.5
ENSG00000137266	126.2	108.7	135.0	134.4	130.3	182.4
ENSG00000138623	568.3	416.0	573.1	86.3	95.1	92.5
ENSG00000116128	149.4	153.1	171.6	186.3	197.2	207.8
ENSG00000010292	161.5	196.2	130.3	146.3	141.3	119.0
ENSG00000170185	191.7	177.8	191.2	142.4	150.7	201.9
ENSG00000112320	90.2	101.5	95.7	278.4	278.5	309.9
ENSG00000126001	202.7	163.7	126.0	159.3	211.3	117.9
ENSG00000164494	142.5	140.2	144.8	172.5	161.3	171.0
ENSG00000130528	87.5	95.5	86.7	217.0	236.7	201.6
ENSG00000122592	202.8	134.9	134.7	206.4	169.3	158.5
ENSG00000158769	430.1	544.0	399.6	84.1	92.3	94.1
ENSG00000144649	102.7	98.7	93.0	96.0	104.3	92.3
ENSG00000164306	142.4	148.3	127.6	136.3	158.2	116.8
ENSG00000167711	108.0	118.2	121.0	99.9	98.2	107.5
ENSG00000185561	158.7	172.0	257.3	331.7	293.1	430.4
ENSG00000164118	141.9	163.3	173.6	156.1	150.9	129.1
ENSG00000178409	105.7	102.6	100.4	101.3	96.8	93.4
ENSG00000196312	235.0	253.5	317.1	261.4	246.8	356.1
ENSG00000179914	88.1	94.2	88.6	264.2	266.0	278.3
ENSG00000164117	123.6	98.1	107.5	100.3	89.3	97.6
ENSG00000106031	106.8	113.4	96.2	106.4	95.9	97.7
ENSG00000074660	676.3	848.8	761.9	96.5	104.9	96.6
ENSG00000148925	220.1	196.5	203.2	178.9	202.2	164.1
ENSG00000033100	110.6	132.4	132.7	103.2	96.7	101.1
ENSG00000061656	97.6	105.2	100.6	94.5	95.9	93.5
ENSG00000167703	170.7	325.5	174.8	103.3	103.5	109.8
ENSG00000007944	115.1	123.8	124.2	110.8	109.3	111.9
ENSG00000155744	334.0	355.7	414.6	483.6	425.5	486.2
ENSG00000178104	108.5	112.2	118.2	151.9	165.9	159.8
ENSG00000090530	109.9	124.5	122.6	95.4	93.6	99.5
ENSG00000057663	352.8	414.6	370.9	416.0	457.2	524.0
ENSG00000262655	130.2	115.3	127.8	111.0	95.1	115.5
ENSG00000057657	310.3	493.7	302.9	97.2	90.5	90.2
ENSG00000172057	505.4	696.6	516.6	816.9	786.0	757.0
ENSG00000074181	98.4	94.8	99.5	122.2	118.3	137.1
ENSG00000163788	700.8	627.3	842.1	289.7	336.2	341.4
ENSG00000146433	173.0	213.4	179.5	222.4	264.1	195.7
ENSG00000152495	111.3	116.5	102.6	140.7	223.8	206.0
ENSG00000152492	1002.2	824.9	864.7	1153.7	948.2	972.0
ENSG00000051825	127.0	112.8	114.3	108.1	110.3	102.8
ENSG00000177150	93.6	123.9	102.8	112.1	107.9	109.3
ENSG00000064309	107.7	107.8	106.8	151.3	144.0	152.6
ENSG00000025293	209.4	187.9	203.3	219.8	243.1	234.5
ENSG00000168538	187.7	212.3	205.8	155.6	161.5	147.6
ENSG00000139697	340.3	283.5	208.2	438.5	383.5	342.2
ENSG00000127249	79.7	106.1	100.1	94.2	91.9	93.7
ENSG00000254445	95.9	93.2	89.1	93.9	82.9	89.8
ENSG00000149646	93.2	114.0	101.4	134.1	105.4	105.0
ENSG00000198836	219.2	144.0	176.6	194.9	202.9	187.3
ENSG00000165097	172.2	150.8	159.3	223.0	202.8	226.7
ENSG00000155755	113.0	115.4	117.3	120.3	120.8	129.4
ENSG00000151079	987.3	1292.0	1133.5	710.8	882.4	871.8
ENSG00000106080	181.8	159.5	170.4	224.1	284.6	311.0
ENSG00000178234	163.7	156.4	190.5	151.1	212.1	175.5
ENSG00000168564	262.0	238.1	280.5	317.3	385.7	289.7
ENSG00000137393	135.2	157.1	137.9	105.5	93.3	100.3
ENSG00000180354	100.5	99.2	87.0	149.4	140.9	189.6
ENSG00000256235	117.5	191.2	170.1	254.8	299.3	340.4
ENSG00000106100	1112.5	1148.8	797.0	189.7	220.0	161.7
ENSG00000055609	164.7	140.9	157.7	210.1	215.1	187.7
ENSG00000182108	203.9	144.8	246.4	296.5	312.3	249.9
ENSG00000147874	232.8	235.6	268.5	228.3	270.0	262.1
ENSG00000171861	124.0	144.5	145.8	144.6	156.9	147.6
ENSG00000158079	96.5	114.2	99.8	125.7	128.2	124.1
ENSG00000135968	296.2	333.9	221.7	303.8	313.3	194.1
ENSG00000197724	1148.3	1273.8	1053.6	1346.2	1424.2	1088.7
ENSG00000137145	137.1	96.6	131.0	140.3	136.6	139.9
ENSG00000185344	167.4	151.9	136.1	119.5	112.0	117.7
ENSG00000108352	95.7	104.7	104.5	124.7	131.9	137.6
ENSG00000171475	776.3	822.5	676.7	673.9	810.0	718.9
ENSG00000177076	1974.3	3090.3	3465.5	390.1	318.7	266.9
ENSG00000056050	1564.2	1226.2	1288.8	1289.7	1219.5	1420.5
ENSG00000007545	132.9	138.9	123.0	123.0	124.5	106.9
ENSG00000047365	264.6	249.0	268.3	155.3	142.8	118.1
ENSG00000140829	412.8	595.4	243.9	298.9	296.6	250.2
ENSG00000131759	188.0	243.4	228.7	152.6	124.9	146.6
ENSG00000165238	104.6	103.7	92.1	138.4	138.4	151.4
ENSG00000164600	90.3	89.4	92.7	93.8	91.9	89.7
ENSG00000119242	104.1	94.9	96.9	87.9	96.0	100.3
ENSG00000088543	97.2	115.4	110.5	148.9	158.8	149.4
ENSG00000184602	515.2	671.5	678.5	312.3	303.2	417.4
ENSG00000122299	583.0	667.2	302.5	584.7	603.8	232.8
ENSG00000165233	182.8	205.7	223.4	165.6	134.5	152.5
ENSG00000126653	509.0	453.6	402.2	588.0	587.3	520.5
ENSG00000140153	368.0	247.2	287.5	352.6	398.8	318.0
ENSG00000109452	186.8	134.7	183.7	108.5	134.5	120.2
ENSG00000125611	165.9	157.5	133.9	131.2	153.1	133.6
ENSG00000073060	392.9	893.0	355.3	134.2	182.4	123.2
ENSG00000073584	680.4	458.4	533.2	713.0	859.8	694.7
ENSG00000185963	772.5	685.3	590.3	640.1	623.7	480.0
ENSG00000141298	126.1	157.0	127.1	104.3	100.6	101.2
ENSG00000167792	1342.8	1271.6	1235.7	858.8	849.6	947.6
ENSG00000198720	110.7	167.0	118.6	129.6	135.4	112.4
ENSG00000184992	95.6	110.1	96.6	220.1	220.6	343.5
ENSG00000260861	355.7	353.7	376.2	432.6	428.4	492.8
ENSG00000089902	182.6	181.0	172.5	149.3	134.5	132.4
ENSG00000164032	3429.1	3130.2	2943.6	2425.5	2730.3	2488.3
ENSG00000189184	90.8	116.3	212.6	874.9	2080.1	1421.8
ENSG00000184545	373.4	385.6	173.3	131.0	176.4	136.8
ENSG00000125834	149.8	127.0	117.7	127.4	124.6	129.6
ENSG00000171988	294.8	234.0	193.2	241.7	201.0	166.9
ENSG00000122877	1344.9	1641.9	670.0	1891.3	1456.1	1681.8
ENSG00000163568	213.1	185.9	129.2	94.1	91.3	90.3
ENSG00000108256	587.3	625.0	561.5	748.4	743.2	729.9
ENSG00000138311	96.5	104.2	113.6	182.8	215.1	220.6
ENSG00000109472	173.3	123.6	153.6	467.6	435.4	487.3
ENSG00000196305	173.2	156.2	178.3	155.2	164.7	156.5
ENSG00000106733	122.9	120.9	121.7	108.2	113.3	95.2
ENSG00000182010	497.4	578.8	522.6	624.5	626.5	617.9
ENSG00000255561	102.6	109.1	125.3	93.9	104.6	102.4
ENSG00000163644	119.0	155.9	158.2	162.0	175.6	184.9
ENSG00000108219	797.0	728.5	728.2	352.1	364.8	376.1
ENSG00000163683	2179.7	1933.8	2257.1	2019.2	1734.4	1898.2
ENSG00000164074	105.2	105.1	98.7	130.2	114.6	105.7
ENSG00000044115	2410.2	2082.4	2228.6	1324.1	1164.5	1272.7
ENSG00000149633	97.4	91.4	98.7	104.2	111.8	112.5
ENSG00000077458	464.7	379.4	449.6	542.8	712.7	499.7
ENSG00000198755	2401.2	1997.4	2082.4	2759.0	2282.5	2648.6
ENSG00000109118	225.1	203.8	189.1	238.2	237.4	176.7
ENSG00000154978	208.3	220.4	186.4	255.0	225.9	295.3
ENSG00000256053	249.8	237.4	314.4	135.4	168.0	207.0
ENSG00000132635	364.3	285.8	271.6	677.3	660.5	446.8
ENSG00000214026	1571.7	1722.6	1652.7	1692.6	1461.1	1579.4
ENSG00000165449	665.0	492.3	534.9	856.5	858.8	811.6
ENSG00000101442	101.1	118.5	98.9	100.3	109.6	93.0
ENSG00000101445	224.2	248.3	215.5	84.0	91.8	91.0
ENSG00000158156	105.2	94.1	134.4	145.7	127.0	156.2
ENSG00000173065	335.6	383.2	324.2	322.5	320.8	293.4
ENSG00000165443	90.5	118.2	121.1	103.6	115.9	119.4
ENSG00000125901	243.5	209.2	225.3	216.6	231.0	225.6
ENSG00000064042	562.4	530.1	465.3	184.7	255.9	206.6
ENSG00000085274	243.1	252.3	231.6	270.0	289.2	282.7
ENSG00000136108	443.8	369.6	178.0	162.9	143.0	136.5
ENSG00000100522	187.2	170.9	275.7	398.8	390.9	544.8
ENSG00000109133	254.4	262.5	230.6	264.5	255.2	274.7
ENSG00000122873	258.8	150.9	203.5	324.5	319.7	344.1
ENSG00000110651	2570.1	2658.5	3078.4	1771.6	1442.5	1827.3
ENSG00000109927	95.6	100.8	91.7	92.3	89.4	94.7
ENSG00000100523	127.4	141.5	118.3	135.2	134.8	117.8
ENSG00000126705	105.7	101.5	121.2	103.4	102.3	102.9
ENSG00000124406	177.7	126.1	122.5	127.7	135.5	119.9
ENSG00000165309	90.7	96.2	91.8	91.5	87.7	86.5
ENSG00000203485	204.7	279.8	183.0	100.1	109.6	99.3
ENSG00000118961	195.9	227.7	177.0	202.3	224.8	234.2
ENSG00000129757	769.5	737.8	829.0	1992.1	2085.4	2357.1
ENSG00000173890	92.6	87.8	88.6	87.5	87.4	90.9
ENSG00000183783	84.5	99.3	130.5	100.1	93.2	93.0
ENSG00000204257	87.9	90.3	92.8	105.6	107.8	105.1
ENSG00000132549	139.1	145.0	144.0	154.6	156.5	160.0
ENSG00000163558	149.6	182.8	168.8	178.8	179.8	191.2
ENSG00000285218	82.5	106.5	128.6	2267.0	2071.9	2865.5
ENSG00000082482	94.6	89.9	95.9	209.5	175.9	244.1
ENSG00000168874	119.8	106.9	111.5	94.8	103.0	113.3
ENSG00000104450	216.8	169.2	151.7	131.9	125.0	111.9
ENSG00000029363	1221.2	1174.5	986.8	1304.1	1351.9	1047.8
ENSG00000150471	110.0	124.2	116.5	239.3	241.3	277.4
ENSG00000239672	2676.7	2270.1	2328.6	1876.1	2044.8	2076.3
ENSG00000175707	89.4	100.5	104.5	94.9	88.5	87.3
ENSG00000131979	276.6	251.8	185.5	91.1	92.7	91.3
ENSG00000107593	91.2	87.5	105.3	96.0	95.1	95.7
ENSG00000141232	253.1	242.4	220.9	321.7	283.1	279.3
ENSG00000198554	118.2	126.9	111.0	99.9	112.4	103.5
ENSG00000187778	152.8	161.4	160.2	120.8	136.7	143.0
ENSG00000105193	1303.2	1166.3	1252.6	1077.1	1052.4	1419.4
ENSG00000204160	110.0	152.3	106.3	100.9	94.4	93.4
ENSG00000090924	292.9	328.1	200.5	209.5	204.7	151.1
ENSG00000178974	202.5	271.9	221.2	211.6	218.2	187.8
ENSG00000158987	316.1	262.0	290.2	192.0	185.9	181.2
ENSG00000136522	125.9	105.9	155.5	123.7	126.3	148.8
ENSG00000088888	98.1	88.8	98.2	110.7	97.5	116.0
ENSG00000131626	538.6	414.2	420.1	721.1	745.6	574.3
ENSG00000125779	565.4	560.6	598.5	384.4	461.1	383.7
ENSG00000136002	96.8	89.0	88.6	99.2	95.6	108.7
ENSG00000117691	652.9	626.2	684.8	688.5	659.5	928.5
ENSG00000136425	117.6	112.7	141.2	262.1	253.3	348.4
ENSG00000165061	98.6	106.4	87.9	90.7	88.8	83.0
ENSG00000146411	120.7	106.9	125.1	109.3	109.8	124.7
ENSG00000104517	342.1	280.8	290.3	371.4	365.0	338.3
ENSG00000143970	173.8	403.2	162.0	155.3	164.0	158.4
ENSG00000125676	422.1	449.5	421.0	413.6	415.3	320.0
ENSG00000143476	161.4	151.6	120.2	126.4	134.9	122.1
ENSG00000183760	99.6	123.1	93.3	108.0	105.7	91.2
ENSG00000185347	142.7	173.4	154.4	108.2	132.5	110.9
ENSG00000155090	411.9	326.2	321.5	432.0	317.1	276.9
ENSG00000161243	88.7	93.3	92.4	124.5	103.2	114.1
ENSG00000143493	443.0	411.8	477.7	430.6	467.1	465.8
ENSG00000155096	133.5	198.5	121.3	116.4	111.3	147.8
ENSG00000146409	128.7	140.9	160.8	221.6	180.9	180.7
ENSG00000196843	208.0	207.7	100.7	136.4	137.4	99.2
ENSG00000112041	104.3	95.8	120.8	438.2	468.1	468.8
ENSG00000130695	161.5	169.2	130.3	134.8	149.6	118.6
ENSG00000112299	89.2	87.3	87.8	91.1	85.2	89.2
ENSG00000170385	604.6	426.3	707.4	174.0	188.4	185.9
ENSG00000285404	119.8	108.5	113.6	108.0	109.8	107.4
ENSG00000149218	886.2	983.9	624.5	386.5	388.0	503.3
ENSG00000172869	132.0	161.6	120.2	144.0	144.5	135.5
ENSG00000141084	142.9	137.4	163.9	137.1	130.7	120.8
ENSG00000167202	361.6	256.2	412.8	356.9	343.9	310.7
ENSG00000090339	1090.0	1478.7	670.7	349.3	314.5	198.7
ENSG00000058063	333.9	367.6	381.8	350.0	315.0	292.5
ENSG00000117625	192.7	191.8	173.8	181.4	190.3	173.1
ENSG00000159674	93.2	104.3	106.1	652.0	461.3	483.8
ENSG00000089195	288.7	285.5	276.7	270.1	313.0	326.9
ENSG00000054392	186.8	208.6	204.3	254.2	202.4	282.3
ENSG00000159692	822.5	693.0	733.8	629.4	684.5	729.2
ENSG00000197594	90.1	102.1	112.6	209.0	256.4	263.4
ENSG00000147050	222.4	230.4	224.8	230.0	246.5	194.3
